$ICAO,$Registration,$Operator,$Type,$ICAO Type,#CMPG,$Tag 1,$#Tag 2,$#Tag 3,Category,$#Link,#ImageLink,#ImageLink2,#ImageLink3,#ImageLink4
AA340A,N757A,Boeing,Boeing 757,B752,Civ,Testbed,Radar,Catfish,Distinctive,https://www.thisdayinaviation.com/tag/n757a/,https://cdn.jetphotos.com/full/5/27412_1641322719.jpg,https://cdn.jetphotos.com/full/6/14215_1639854853.jpg,https://cdn.jetphotos.com/full/5/15974_1638989418.jpg,
AA34CE,N757HW,Honeywell Intl,Boeing 757,B752,Civ,Surprise Trijet,Testbed,I'd Get That Seen Too,Distinctive,https://tinyurl.com/8xv3dknv,https://cdn.jetphotos.com/full/6/61850_1640528496.jpg,https://cdn.jetphotos.com/full/5/55272_1639974758.jpg,https://cdn.jetphotos.com/full/5/93207_1639942413.jpg,
AA4395,N760X,Aerotechnics Aviation,MS.760 Paris,MS76,Civ,Quads,Training Wheels,Four Seats,Distinctive,https://en.wikipedia.org/wiki/Morane-Saulnier_MS.760_Paris,https://cdn.jetphotos.com/full/6/49047_1625597472.jpg,https://cdn.jetphotos.com/full/5/90667_1584634069.jpg,https://cdn.jetphotos.com/full/5/17246_1584380529.jpg,
AA4C23,N7626C,Unknown,Grumman F7F Tigercat,TCAT,Civ,War Bird,Shiny,In Storage?,Historic,https://w.wiki/FjP6,,,,
AA4C8C,N7629C,Private,Grumman F7F-3 Tigercat,TCAT,Civ,War Bird,Shiny,Navy Blue,Historic,https://w.wiki/FjP6,https://cdn.jetphotos.com/full/6/92095_1586564859.jpg,https://cdn.jetphotos.com/full/5/82516_1540029392.jpg,https://cdn.jetphotos.com/full/5/50754_1621307231.jpg,
AA651D,N769Y,Private,Brunner-Winkle Bird CK,ZZZZ,Civ,Biplane,Joyride,Historic,Historic,https://en.wikipedia.org/wiki/Brunner-Winkle_Bird,,,,
AA6FC8,N7715C,Private,North American P-51D Mustang,P51,Civ,War Bird,Shiny,Bomber Escort,Historic,https://w.wiki/3nth,https://cdn.jetphotos.com/full/6/54131_1407998209.jpg,https://cdn.jetphotos.com/full/4/32239_1313210943.jpg,https://cdn.jetphotos.com/full/1/77787_1244394826.jpg,
AA90A0,N780BA,Boeing,Boeing 747 Dreamlifter,BLCF,Civ,Absolute Unit,How Does It Fly,Heavy Lift,Distinctive,https://en.wikipedia.org/wiki/Boeing_Dreamlifter,https://cdn.jetphotos.com/full/5/34671_1634782061.jpg,https://cdn.jetphotos.com/full/5/28148_1634352644.jpg,https://cdn.jetphotos.com/full/5/63687_1630935322.jpg,
AAA94E,N7861C,American Aircraft Sales,Grumman F6F Hellcat,HCAT,Civ,War Bird,Tough As Old Boots,Fly Navy,Historic,https://w.wiki/CiD6,,,,
AAAC0E,N787RR,Rolls Royce,Boeing 747-267B,B742,Civ,Testbed,That Looks Swollen,Odd,Distinctive,https://cdn.jetphotos.com/full/5/14664_1532022759.jpg,https://cdn.jetphotos.com/full/6/32024_1641228430.jpg,https://cdn.jetphotos.com/full/5/26921_1640219758.jpg,https://cdn.jetphotos.com/full/6/16812_1636605948.jpg,
AAC6EA,N794AJ,Zero Gravity Corporation,Boeing 727-227FW,B722,Civ,Trijet,Zero G,Vomit Comet,Distinctive,https://www.gozerog.com/,https://media.timeout.com/images/105680900/image.jpg,https://cdn.jetphotos.com/full/5/51310_1651412143.jpg,https://cdn.jetphotos.com/full/5/97487_1651166396.jpg,
AAD903,N79863,Flying Heritage Collection,Grumman F6F-5K Hellcat,HCAT,Civ,War Bird,Tough As Old Boots,Fly Navy,Historic,https://w.wiki/CiD6,https://www.airhistory.net/photos/0008906.jpg,,,
AAE4C9,N8004H,Artemis Aviation Group,Grumman F6F Hellcat,HCAT,Civ,War Bird,Tough As Old Boots,Fly Navy,Historic,https://w.wiki/CiD6,,,,
AAF2C6,N804X,Northrop Gruman,Bombardier Challenger 700,CRJ7,Civ,Testbed,Radar,I'd Get That Seen Too,Distinctive,https://bit.ly/3Dq8gRh,https://cdn.jetphotos.com/full/6/21809_1624158012.jpg,https://cdn.jetphotos.com/full/6/65604_1603759961.jpg,https://cdn.jetphotos.com/full/5/38838_1562630943.jpg,
AAF67D,N805X,Northrop Gruman,Bombardier Challenger 700,CRJ7,Civ,Testbed,Radar,I'd Get That Seen Too,Distinctive,https://bit.ly/3Dq8gRh,https://cdn.jetphotos.com/full/5/41523_1627874937.jpg,https://cdn.jetphotos.com/full/5/64792_1615347605.jpg,https://cdn.jetphotos.com/full/5/41117_1591149597.jpg,
AAFA34,N806X,Northrop Gruman,Bombardier Challenger 700,CRJ7,Civ,Testbed,Radar,I'd Get That Seen Too,Distinctive,https://bit.ly/3Dq8gRh,https://cdn.jetphotos.com/full/6/424985_1704771551.jpg,https://cdn.jetphotos.com/full/6/272194_1691971513.jpg,https://cdn.jetphotos.com/full/5/878599_1716923074.jpg,
AB2B0B,N819CP,Civil Air Patrol,Cessna 182,C182,Civ,Air Force Auxiliary,Search and Rescue,Flying Vigilantes,CAP,https://w.wiki/8odd,,,,
AB2EC4,N82CR,Northrop Grumman,Grumman GII,GLF2,Civ,Testbed,Radar,One Ping Only Vasily,Distinctive,https://cdn.jetphotos.com/full/6/73446_1540788180.jpg,https://cdn.jetphotos.com/full/6/73446_1540788180.jpg,,,
AB2F19,N82GA,CAF Airpower Museum,Douglas SBD-5 Dauntless,SBD,Civ,War Bird,Dive Bomber,Hero of Midway,Historic,https://commemorativeairforce.org/,https://cdn.jetphotos.com/full/2/96724_1125829414.jpg,https://cdn.jetphotos.com/full/4/26574_1369671019.jpg,,
AB3BD5,N82283,Private,Republic RC-3 Seabee,RC3,Civ,Amphibian,Shiny,Joe Cool,Historic,https://w.wiki/4o3Z,https://cdn.jetphotos.com/full/5/18740_1541872999.jpg,https://cdn.jetphotos.com/full/4/37171_1310642651.jpg,https://cdn.jetphotos.com/full/4/81951_1379531626.jpg,https://cdn.jetphotos.com/full/3/92847_1310642624.jpg
AB3EC1,N8233,Private,De Havilland DH-82A Tiger Moth,DH82,Civ,Biplane,History,Old Stuff,Historic,https://w.wiki/4o4M,https://cdn.jetphotos.com/full/6/89665_1631292578.jpg,https://cdn.jetphotos.com/full/6/94289_1625981310.jpg,https://cdn.jetphotos.com/full/5/96654_1615205194.jpg,
AB56E6,N83KD,Tri-State Warbird Museum,North American P-51D Mustang,P51,Civ,War Bird,Shiny,Cincinnati Miss,Historic,https://w.wiki/3nth,https://cdn.jetphotos.com/full/5/38814_1619718468.jpg,https://cdn.jetphotos.com/full/6/53509_1539824266.jpg,https://cdn.jetphotos.com/full/3/40244_1345957570.jpg,
AB63B9,N833CH,Private,Beech Staggerwing D17S,BE17,Civ,Biplane,Staggerwing,History,Historic,https://en.wikipedia.org/wiki/Beechcraft_Model_17_Staggerwing,https://cdn.jetphotos.com/full/5/82079_1631982353.jpg,,,
AB8326,N8407,Experimental Aircraft Association,Ford 4-AT-E Trimotor,TRIM,Civ,I am Old,The Safest Airliner Around,Eastern Air Transport,Historic,https://w.wiki/F74U,https://cdn.jetphotos.com/full/5/1036505_1749497130.jpg,https://cdn.jetphotos.com/full/5/1110209_1696128376.jpg,https://cdn.jetphotos.com/full/5/514223_1715117585.jpg,https://cdn.jetphotos.com/full/6/14895_1465948738.jpg
AB9066,N844TH,Basler Turbo Conversions,Douglas C-47A BT-67,DC3T,Civ,Turboprop,Rejuvenated,Indestructible,Historic,https://w.wiki/Cxho,https://cdn.jetphotos.com/full/6/35179_1642520904.jpg,https://cdn.jetphotos.com/full/6/54319_1615839230.jpg,https://cdn.jetphotos.com/full/6/65102_1442836434.jpg,
ABAB5A,N851D,Stallion 51,North American TF-51D Mustang,P51,Civ,Two Seater,Shiny,Crazy Horse,Historic,https://w.wiki/3nth,https://www.airport-data.com/images/aircraft/001/367/001367202.jpg,https://cdn.jetphotos.com/full/1/76573_1289937415.jpg,https://cdn.jetphotos.com/full/2/15120_1052883187.jpg,
ABC95E,N859GA,ISR Platforms,Beech 200 Super King Air,BE20,Civ,ISR,SAR,Training,Hired Gun,https://w.wiki/BCFo,https://cdn.jetphotos.com/full/5/1164152_1695871189.jpg,https://cdn.jetphotos.com/full/6/54108_1578966449.jpg,https://cdn.jetphotos.com/full/2/31067_1247593319.jpg,
ABED89,N868L,Private,Beech D18S,BE18,Civ,Twin Beech,Twin Tail,I Am Old,Historic,https://w.wiki/4wor,https://cdn.jetphotos.com/full/6/62471_1581179326.jpg,https://cdn.jetphotos.com/full/5/30133_1618764907.jpg,https://cdn.jetphotos.com/full/5/42892_1491144564.jpg,
ABF93A,N8704,Yankee Air Force,Douglas C-47 Dakota,DC3,Civ,Historic,Dakota,Hairless Joe,Historic,https://yankeeairmuseum.org/,https://cdn.jetphotos.com/full/6/16046_1639920139.jpg,https://cdn.jetphotos.com/full/6/34306_1628883819.jpg,https://cdn.jetphotos.com/full/6/35751_1628736156.jpg,
AC08BD,N87482,NACA 130,Republic RC-3 Seabee,RC3,Civ,Amphibian,Shiny,Joe Cool,Historic,https://w.wiki/4o3Z,https://cdn.jetphotos.com/full/5/98755_1408560292.jpg,,,
AC0B5E,N87504,Sky West Aviation,Republic RC-3 Seabee,RC3,Civ,Amphibian,Shiny,Joe Cool,Historic,https://w.wiki/4o3Z,https://cdn.jetphotos.com/full/5/26132_1603296388.jpg,https://cdn.jetphotos.com/full/6/69505_1514980202.jpg,https://cdn.jetphotos.com/full/6/77619_1509390033.jpg,https://cdn.jetphotos.com/full/5/53455_1516297264.jpg
AC0C33,N87567,Ostronik,Republic RC-3 Seabee,RC3,Civ,Amphibian,Shiny,Joe Cool,Historic,https://w.wiki/4o3Z,https://cdn.jetphotos.com/full/6/69362_1659933016.jpg,,,
AC0C75,N87583,Private,Republic RC-3 Seabee,RC3,Civ,Amphibian,Shiny,Joe Cool,Historic,https://w.wiki/4o3Z,https://cdn.jetphotos.com/full/5/651809_1692049279.jpg,https://cdn.jetphotos.com/full/6/1205654_1692289721.jpg,,
AC5BDE,N604CP,Civil Air Patrol,Textron Aviation 182T,C182,Civ,Air Force Auxiliary,Search and Rescue,Flying Vigilantes,CAP,https://w.wiki/8odd,https://cdn.jetphotos.com/full/5/1294572_1700085686.jpg,,,
AC6343,N898CE,Caesars Palace Casino,Gulfstream G-V,GLF5,Civ,The Gambler,Snake Eyes,House Always Wins,As Seen on TV,https://www.caesars.com/,https://cdn.jetphotos.com/full/6/30742_1671646271.jpg,https://cdn.jetphotos.com/full/5/76915_1559190621.jpg,https://cdn.jetphotos.com/full/6/65107_1548873006.jpg,https://cdn.jetphotos.com/full/6/52310_1542121236.jpg
AC6C53,N9UY,Private,Schempp-Hirth Ventus 2CM,VENT,Civ,Where Is The Engine,Glider,All About that Wingspan,Distinctive,https://w.wiki/DmTH,,,,
AC80B3,N9042N,Seabee Heaven,Republic RC-3 Seabee,RC3,Civ,Amphibian,Shiny,Joe Cool,Historic,https://w.wiki/4o3Z,https://cdn.jetphotos.com/full/4/63570_1315323873.jpg,https://cdn.jetphotos.com/full/5/24778_1452652559.jpg,https://cdn.jetphotos.com/full/6/81146_1454027012.jpg,https://cdn.jetphotos.com/full/6/49039_1470187726.jpg
AC8CD8,N9079Z,Rag Wings And Radials Aircraft Leasing,North American B-25N Mitchell,B25,Civ,Bomber,WW2,Special Delivery,Historic,https://w.wiki/7o3m,https://cdn.jetphotos.com/full/6/1102542_1726072512.jpg,https://cdn.jetphotos.com/full/5/828827_1722582612.jpg,https://cdn.jetphotos.com/full/5/894174_1727462022.jpg,https://cdn.jetphotos.com/full/6/527215_1693187713.jpg
AC9247,N909TC,Spitfire Ventures LLC,Grumman F7F-3P Tigercat,TCAT,Civ,War Bird,Shiny,Semper Fi,Historic,https://w.wiki/FjP6,https://cdn.jetphotos.com/full/4/87533_1345442541.jpg,,,
AC9DF5,N9119,Biplane Rides of America,New Standard D-25,D25,Civ,Biplane,Barnstormer,Joe Cool,Historic,https://w.wiki/Evbn,https://cdn.jetphotos.com/full/5/723194_1754170447.jpg,,,
ACA128,N9125H,Private,Howard DG-15P,DG15,Civ,Commandeered,Retired Life,Air Ambo,Historic,https://w.wiki/CASz,,,,
ACA499,N9133H,Artemis Aviation Group,Grumman F6F Hellcat,HCAT,Civ,War Bird,Tough As Old Boots,Fly Navy,Historic,https://w.wiki/CiD6,,,,
ACB129,NX917F,Red Star Aero Services LLC,Mikoyan-Gurevich MiG-17,MG17,Civ,Mig,1613,Made in Poland,Historic,https://en.wikipedia.org/wiki/Mikoyan-Gurevich_MiG-17,https://cdn.jetphotos.com/full/6/1128651_1751850729.jpg,https://cdn.jetphotos.com/full/5/984961_1741726244.jpg,https://cdn.jetphotos.com/full/5/1915889_1710411989.jpg,
ACBB1C,N91945,Marine Aviation Museum,Douglas AD-4NA Skyraider,A1,Civ,Attack,Skyraider,Uncle Ho's Nightmare,Historic,https://w.wiki/7oBQ,https://cdn.jetphotos.com/full/1/42714_1191824908.jpg,https://live.staticflickr.com/7136/8168055854_35730dc4c9_b.jpg,https://www.airhistory.net/photos/0108014.jpg,https://live.staticflickr.com/7142/6762347633_86f83b14fb_b.jpg
ACD77C,N9265A,Fagan Fighters,Grumman F6F-5 Hellcat,HCAT,Civ,War Bird,Tough As Old Boots,Fly Navy,Historic,https://w.wiki/CiD6,https://cdn.jetphotos.com/full/5/14156_1661142717.jpg,https://cdn.jetphotos.com/full/6/90193_1654829844.jpg,https://cdn.jetphotos.com/full/2/17150_1240800886.jpg,
ACE34F,N93,Unknown Owner,Vultee BT-13A Valiant,VALI,Civ,Basic Trainer,WW2,L-Plate,Historic,https://w.wiki/4ydB,https://cdn.jetphotos.com/full/5/28194_1564402154.jpg,https://cdn.jetphotos.com/full/5/94653_1540758309.jpg,https://cdn.jetphotos.com/full/5/75892_1442428403.jpg,
ACEDC6,N932H,Airborne Support Inc.,Douglas DC-3 BT-67,DC3T,Civ,Turboprop,Rejuvenated,Indestructible,Historic,https://w.wiki/Cxho,https://cdn.jetphotos.com/full/5/71870_1555734082.jpg,https://live.staticflickr.com/4570/25026672598_e4e419b19c_k.jpg,https://live.staticflickr.com/4523/25026671268_cc176abae2_k.jpg,
ACEFF0,N9323Z,Commemorative Air Force,Boeing B-17G Flying Fortress,B17,Civ,Historic,Bomber,Sentimental Journey,Historic,https://w.wiki/4nFB,https://cdn.jetphotos.com/full/6/2177261_1702242555.jpg,https://cdn.jetphotos.com/full/6/1339753_1701020933.jpg,https://cdn.jetphotos.com/full/5/1721416_1701020978.jpg,https://cdn.jetphotos.com/full/5/818325_1699914405.jpg
ACF167,N933GC,ACV Group,Canadair CT-133 Silver Star,T33,Civ,Training Wheels,Canuck,Zoomies,Historic,https://w.wiki/E4Lr,https://cdn.jetphotos.com/full/5/630099_1735602866.jpg,https://cdn.jetphotos.com/full/6/479927_1697355113.jpg,https://cdn.jetphotos.com/full/6/580713_1702394917.jpg,https://cdn.jetphotos.com/full/5/1291135_1727263067.jpg
AD03A1,N938CP,Civil Air Patrol,Textron Aviation 182T Skylane,C182,Civ,Air Force Auxiliary,Search and Rescue,Flying Vigilantes,CAP,https://w.wiki/8odd,https://cdn.jetphotos.com/full/6/787003_1723589903.jpg,,,
AD100A,N94038,Artemis Aviation Group,Grumman F6F Hellcat,HCAT,Civ,War Bird,Tough As Old Boots,Fly Navy,Historic,https://w.wiki/CiD6,,,,
AD1499,N942AC,ISR Platforms,Cessna 208 Caravan,C208,Civ,ISR,SAR,Training,Hired Gun,https://w.wiki/BCFo,https://cdn.jetphotos.com/full/5/29382_1636671365.jpg,https://cdn.jetphotos.com/full/6/72464_1616472815.jpg,https://cdn.jetphotos.com/full/5/13021_1512766888.jpg,https://cdn.jetphotos.com/full/5/71566_1495160486.jpg
AD1B6F,N94352,Private,ERCO Ercoupe 415-C,ERCO,Civ,Shiny,No Hands No Spin,I Am Old,Historic,https://w.wiki/Bo4w,https://cdn.jetphotos.com/full/6/43615_1578350038.jpg,,,
AD2D55,N94804,Private,Ercoupe 415-E,ERCO,Civ,Nearly Foolproof,Double Vision,I Am Old,Historic,https://en.wikipedia.org/wiki/ERCO_Ercoupe,https://cdn.jetphotos.com/full/6/70610_1555004143.jpg,https://cdn.jetphotos.com/full/5/79715_1528650901.jpg,https://cdn.jetphotos.com/full/5/91240_1527979929.jpg,
AD6DC6,N9643C,Commemorative Air Force,North American B-25J Mitchell,B25,Civ,War Bird,Historic,Devil Dog,Historic,https://commemorativeairforce.org/,https://cdn.jetphotos.com/full/5/76710_1639271702.jpg,https://cdn.jetphotos.com/full/6/99540_1635211459.jpg,https://cdn.jetphotos.com/full/5/91314_1551927823.jpg,
AD72B0,N966CP,Civil Air Patrol,Cessna 182T Skylane,C182,Civ,Air Force Auxiliary,Search and Rescue,Flying Vigilantes,CAP,https://w.wiki/8odd,,,,
ADA776,N9790K,Private,Stinson 108,S108,Civ,Voyager,History,Speak Up Sonny,Historic,https://w.wiki/CzGM,https://cdn.jetphotos.com/full/5/90353_1650385761.jpg,,,
ADA784,N9790Z,Commemorative Air Force,Noorduyn AT-16ND Harvard IIB,T6,Civ,Training Wheels,Advanced Trainer,I Am Old,Historic,https://w.wiki/4nze,https://cdn.jetphotos.com/full/4/54377_1372202975.jpg,https://live.staticflickr.com/3821/10712839676_95fd97046c_b.jpg,https://cdn.jetphotos.com/full/6/32990_1579213708.jpg,https://media.abpic.co.uk/pictures/full_size_0299/1449491-large.jpg
ADA903,N98CF,Comanche Fighters,North American P-51K Mustang,P51,Civ,War Bird,Ultimate Mustang,Fragile but Agile,Historic,https://w.wiki/3nth,https://cdn.jetphotos.com/full/6/32904_1491760838.jpg,https://cdn.jetphotos.com/full/5/37480_1479837873.jpg,,
ADB4ED,N9820C,Commemorative Air Force,North American SNJ-6 Texan,T6,Civ,Training Wheels,Advanced Trainer,I Am Old,Historic,https://w.wiki/4nze,https://cdn.jetphotos.com/full/5/59321_1659977633.jpg,https://cdn.jetphotos.com/full/6/26812_1601789133.jpg,https://cdn.jetphotos.com/full/6/58542_1560147369.jpg,https://cdn.jetphotos.com/full/5/29183_1545196087.jpg
ADC0E4,N9856C,Aero Trader,North American B-25N Mitchell,B25,Civ,War Bird,Medium Bomber,Pacific Princess,Historic,https://en.wikipedia.org/wiki/North_American_B-25_Mitchell,https://live.staticflickr.com/7589/26761682046_b8f5653ac4_k.jpg,https://live.staticflickr.com/65535/51640638174_ca1fea128d_k.jpg,https://cdn.jetphotos.com/full/4/22095_1396618975.jpg,
ADD4B2,N990XB,Boom Technology,Boom XB-1,XB1,Civ,Testbed,Flight Test,OK Boomer,Distinctive,https://boomsupersonic.com/xb-1,https://boomsupersonic.com/wp-content/uploads/2024/12/xb-1-milestone-2024-12-flight-9.jpg,https://boomsupersonic.com/wp-content/uploads/2024/10/xb-1-milestone-2024-10-sixth-flight.jpg,https://boomsupersonic.com/wp-content/uploads/2024/12/xb-1-milestone-2024-12-flight-10.jpg,https://boomsupersonic.com/wp-content/uploads/2025/01/xb-1-milestone-2025-01-flight-11.jpg
ADD6FC,N991GM,MCAviation,North American AT-6C Texan,T6,Civ,Training Wheels,Advanced Trainer,I Am Old,Historic,https://w.wiki/4nze,https://cdn.jetphotos.com/full/6/74356_1628139448.jpg,https://cdn.jetphotos.com/full/6/53553_1564042132.jpg,https://cdn.jetphotos.com/full/5/880681_1715014459.jpg,https://cdn.jetphotos.com/full/5/990828_1709498507.jpg
ADD845,N991VR,Private,North American SNJ-5 Texan,T6,Civ,Training Wheels,Advanced Trainer,I Am Old,Historic,https://w.wiki/4nze,https://live.staticflickr.com/65535/50665592498_7995636431_b.jpg,https://cdn.jetphotos.com/full/6/55415_1440679879.jpg,https://cdn.jetphotos.com/full/2/38429_1170275527.jpg,https://live.staticflickr.com/4017/4645353688_e6265b1ab9_c.jpg
ADE845,N9955H,Private,Boeing Stearman A75 Kaydet,ST75,Civ,Radial Engine,Biplane,Wing Walk,Historic,https://w.wiki/BJBE,https://cdn.jetphotos.com/full/5/44874_1612384495.jpg,https://cdn.jetphotos.com/full/5/35613_1457478082.jpg,,
ADE8EC,N996,Marine Aviation Museum,Mikoyan Gurevich MiG-15,MG15,Civ,Mig,Historic,Vashe Zdorovye,Historic,https://w.wiki/7oBJ,https://media.abpic.co.uk/pictures/full_size_0367/1549055-large.jpg,https://live.staticflickr.com/5587/30925294342_2061ef6024_b.jpg,https://live.staticflickr.com/5501/30953458181_b7c530e220_b.jpg,https://www.airport-data.com/images/aircraft/001/456/001456082.jpg
C003AA,C-FBKB,Kenn Borek Air,Douglas DC-3 BT-67,DC3T,Civ,Turboprop,Rejuvenated,Arctic,Historic,https://w.wiki/Cxho,https://cdn.jetphotos.com/full/5/89362_1642643643.jpg,https://cdn.jetphotos.com/full/5/55173_1619976726.jpg,https://cdn.jetphotos.com/full/6/56442_1616037369.jpg,
C00A53,C-FDXQ,ALCI Aviation,Douglas DC-3C,DC3T,Civ,Retired Life,Rejuvenated,Indestructible,Historic,https://w.wiki/BQrx,https://cdn.jetphotos.com/full/5/509806_1711899947.jpg,https://cdn.jetphotos.com/full/6/746415_1711335295.jpg,https://cdn.jetphotos.com/full/5/857090_1713740933.jpg,https://cdn.jetphotos.com/full/5/605845_1703438438.jpg
C01024,C-FGCX,China Antarctic & Arctic Research Expedition,Douglas DC-3 BT-67,DC3T,Civ,Turboprop,Rejuvenated,Indestructible,Historic,https://tinyurl.com/2p8ryf55,https://cdn.jetphotos.com/full/5/16288_1598501482.jpg,https://cdn.jetphotos.com/full/6/77774_1570789863.jpg,https://cdn.jetphotos.com/full/6/93939_1510006758.jpg,
C020B6,C-FMKB,Kenn Borek Air,Douglas DC-3 BT-67,DC3T,Civ,Turboprop,Rejuvenated,Arctic,Historic,https://w.wiki/Cxho,https://cdn.jetphotos.com/full/5/91664_1586369814.jpg,https://cdn.jetphotos.com/full/5/73045_1566035811.jpg,https://cdn.jetphotos.com/full/6/65357_1538462677.jpg,
C027B3,C-FPAW,Pratt & Whitney Engine Services,Boeing 747-SP,B74S,Civ,Odd Engines,Testbed,Loooong Raaaaaange,Distinctive,https://en.wikipedia.org/wiki/Pratt_%26_Whitney,https://cdn.jetphotos.com/full/5/53933_1635889008.jpg,https://cdn.jetphotos.com/full/5/52339_1616729632.jpg,https://cdn.jetphotos.com/full/5/77066_1597500978.jpg,
C02FC9,C-FSCM,Private,DHC-2 Beaver AL1,DHC2,Civ,STOL,Bush Plane,Speak Up Sonny,Historic,https://w.wiki/DLW5,,,,
C032D1,C-FTGI,ALCI Aviation,Douglas DC-3 BT-67,DC3T,Civ,Turboprop,Rejuvenated,Indestructible,Historic,https://w.wiki/Cxho,https://cdn.jetphotos.com/full/6/45710_1630047035.jpg,https://cdn.jetphotos.com/full/6/83054_1596573608.jpg,https://cdn.jetphotos.com/full/6/34092_1562412737.jpg,
C032E0,C-FTGX,ALCI Aviation,Douglas DC-3 BT-67,DC3T,Civ,Turboprop,Rejuvenated,Indestructible,Historic,https://w.wiki/Cxho,https://cdn.jetphotos.com/full/6/61802_1637407066.jpg,https://cdn.jetphotos.com/full/6/87140_1582369662.jpg,https://cdn.jetphotos.com/full/6/35721_1548928114.jpg,
C037FD,C-VFG,Private,North American T-6 Texan,T6,Civ,Training Wheels,Advanced Trainer,I Am Old,Historic,https://w.wiki/4nze,https://www.regosearch.com/photos/img/ca/12449-VFG-a207e04b61.jpg,,,
C038D9,C-FVNS,North Star Air,Douglas DC-3 BT-67,DC3T,Civ,Turboprop,Rejuvenated,Indestructible,Historic,https://w.wiki/Cxho,https://cdn.jetphotos.com/full/6/20817_1503281612.jpg,,,
C03C29,C-FWUI,North Star Air,Douglas DC-3 BT-67,DC3T,Civ,Turboprop,Rejuvenated,Indestructible,Historic,https://w.wiki/Cxho,,,,
C046ED,C-GAWI,Alfred Wegener Institute,Douglas DC-3 BT-67,DC3T,Civ,Turboprop,Rejuvenated,Polar 5,Historic,https://www.awi.de/en/expedition/aircraft/polar-5-6.html,https://cdn.jetphotos.com/full/5/87595_1608657357.jpg,https://cdn.jetphotos.com/full/5/74409_1607493037.jpg,https://cdn.jetphotos.com/full/6/83788_1601543912.jpg,
C04F41,C-GEAI,Kenn Borek Air,Douglas DC-3 BT-67,DC3T,Civ,Turboprop,Rejuvenated,Arctic,Historic,https://w.wiki/Cxho,https://cdn.jetphotos.com/full/6/77746_1428119412.jpg,https://cdn.jetphotos.com/full/4/10140_1356679667.jpg,https://cdn.jetphotos.com/full/1/64040_1285188989.jpg,
C04F42,C-GEAJ,ALCI Aviation,Douglas DC-3 BT-67,DC3T,Civ,Turboprop,Rejuvenated,Indestructible,Historic,https://w.wiki/Cxho,https://cdn.jetphotos.com/full/5/66801_1626270974.jpg,https://cdn.jetphotos.com/full/6/82617_1624724312.jpg,https://cdn.jetphotos.com/full/5/27624_1622970178.jpg,
C05669,C-GGSU,CGG Aviation,Douglas DC-3 BT-67,DC3T,Civ,Turboprop,Rejuvenated,Indestructible,Historic,https://w.wiki/Cxho,https://cdn.jetphotos.com/full/5/88743_1630807723.jpg,https://cdn.jetphotos.com/full/5/96558_1627592583.jpg,https://cdn.jetphotos.com/full/5/20622_1626687894.jpg,
C057C6,C-GHGF,Alfred Wegener Institute,Douglas DC-3 BT-67,DC3T,Civ,Turboprop,Rejuvenated,Polar 6,Historic,https://www.awi.de/en/expedition/aircraft/polar-5-6.html,https://cdn.jetphotos.com/full/6/47948_1637661015.jpg,https://cdn.jetphotos.com/full/5/55572_1623938574.jpg,https://cdn.jetphotos.com/full/5/42593_1609613165.jpg,
